zone,FGA,FGM,FG_PCT,FREQ,PPS,TEAM_ID,TEAM_NAME,SEASON,W_PCT,GP
Short mid (3–10),952,404,0.42436974789915966,0.16690042075736325,1.273109243697479,1610612739,Cleveland Cavaliers,2019-20,0.292,65
Above-break 3,1975,714,0.3615189873417721,0.3003345498783455,1.0845569620253164,1610612740,New Orleans Pelicans,2019-20,0.417,72
Corner 3,660,266,0.403030303030303,0.10036496350364964,1.209090909090909,1610612740,New Orleans Pelicans,2019-20,0.417,72
Long mid (10–22),850,325,0.38235294117647056,0.12925790754257907,0.7647058823529411,1610612740,New Orleans Pelicans,2019-20,0.417,72
Rim (0–3),2302,1462,0.6350999131190269,0.3500608272506083,1.9052997393570807,1610612740,New Orleans Pelicans,2019-20,0.417,72
Short mid (3–10),789,296,0.37515842839036756,0.11998175182481752,1.1254752851711027,1610612740,New Orleans Pelicans,2019-20,0.417,72
Above-break 3,1736,587,0.3381336405529954,0.30196555922769175,1.0144009216589862,1610612741,Chicago Bulls,2019-20,0.338,65
Corner 3,534,205,0.3838951310861423,0.0928857192555227,1.151685393258427,1610612741,Chicago Bulls,2019-20,0.338,65
Long mid (10–22),585,216,0.36923076923076925,0.10175682727430857,0.7384615384615385,1610612741,Chicago Bulls,2019-20,0.338,65
Rim (0–3),2148,1293,0.6019553072625698,0.3736301965559228,1.8058659217877095,1610612741,Chicago Bulls,2019-20,0.338,65
Short mid (3–10),746,271,0.3632707774798928,0.12976169768655418,1.0898123324396782,1610612741,Chicago Bulls,2019-20,0.338,65
Above-break 3,2400,863,0.3595833333333333,0.35571365051133835,1.0787499999999999,1610612742,Dallas Mavericks,2019-20,0.573,75
Corner 3,670,272,0.4059701492537313,0.09930339410108197,1.217910447761194,1610612742,Dallas Mavericks,2019-20,0.573,75
Long mid (10–22),820,350,0.4268292682926829,0.12153549725804061,0.8536585365853658,1610612742,Dallas Mavericks,2019-20,0.573,75
Rim (0–3),1875,1263,0.6736,0.2779012894619831,2.0208,1610612742,Dallas Mavericks,2019-20,0.573,75
Short mid (3–10),982,375,0.3818737270875764,0.14554616866755596,1.145621181262729,1610612742,Dallas Mavericks,2019-20,0.573,75
Above-break 3,1706,595,0.34876905041031653,0.264045813341588,1.0463071512309496,1610612743,Denver Nuggets,2019-20,0.63,73
Corner 3,502,203,0.4043824701195219,0.07769695093638755,1.2131474103585655,1610612743,Denver Nuggets,2019-20,0.63,73
Long mid (10–22),1191,522,0.43828715365239296,0.18433678997059277,0.8765743073047859,1610612743,Denver Nuggets,2019-20,0.63,73
Rim (0–3),2074,1356,0.6538090646094503,0.3210029407212506,1.961427193828351,1610612743,Denver Nuggets,2019-20,0.63,73
Short mid (3–10),988,390,0.39473684210526316,0.1529175050301811,1.1842105263157894,1610612743,Denver Nuggets,2019-20,0.63,73
Above-break 3,1622,521,0.3212083847102343,0.2836656173487233,0.9636251541307028,1610612744,Golden State Warriors,2019-20,0.231,65
Corner 3,398,157,0.3944723618090452,0.0696047569080098,1.1834170854271355,1610612744,Golden State Warriors,2019-20,0.231,65
Long mid (10–22),1240,493,0.3975806451612903,0.2168590416229451,0.7951612903225806,1610612744,Golden State Warriors,2019-20,0.231,65
Rim (0–3),1645,1029,0.625531914893617,0.2876880027981812,1.8765957446808512,1610612744,Golden State Warriors,2019-20,0.231,65
Short mid (3–10),813,310,0.3813038130381304,0.14218258132214062,1.1439114391143912,1610612744,Golden State Warriors,2019-20,0.231,65
Above-break 3,2410,804,0.33360995850622405,0.3708833487226839,1.0008298755186722,1610612745,Houston Rockets,2019-20,0.611,72
Corner 3,837,320,0.3823178016726404,0.12880886426592797,1.1469534050179213,1610612745,Houston Rockets,2019-20,0.611,72
Long mid (10–22),448,182,0.40625,0.06894429055093874,0.8125,1610612745,Houston Rockets,2019-20,0.611,72
Rim (0–3),2180,1398,0.6412844036697247,0.3354878424130502,1.9238532110091742,1610612745,Houston Rockets,2019-20,0.611,72
Short mid (3–10),623,230,0.36918138041733545,0.0958756540473992,1.1075441412520064,1610612745,Houston Rockets,2019-20,0.611,72
Above-break 3,1751,635,0.3626499143346659,0.27329483377555797,1.0879497430039977,1610612746,Los Angeles Clippers,2019-20,0.681,72
Corner 3,641,256,0.3993759750390016,0.10004682378648354,1.1981279251170047,1610612746,Los Angeles Clippers,2019-20,0.681,72
Long mid (10–22),1098,451,0.4107468123861566,0.17137505852973312,0.8214936247723132,1610612746,Los Angeles Clippers,2019-20,0.681,72
Rim (0–3),2007,1277,0.6362730443447933,0.31325113157484,1.9088191330343798,1610612746,Los Angeles Clippers,2019-20,0.681,72
Short mid (3–10),910,369,0.4054945054945055,0.14203215233338537,1.2164835164835166,1610612746,Los Angeles Clippers,2019-20,0.681,72
Above-break 3,1615,533,0.330030959752322,0.25815217391304346,0.990092879256966,1610612747,Los Angeles Lakers,2019-20,0.732,71
Corner 3,615,249,0.40487804878048783,0.09830562659846548,1.2146341463414636,1610612747,Los Angeles Lakers,2019-20,0.732,71
Long mid (10–22),1061,392,0.3694627709707823,0.16959718670076726,0.7389255419415646,1610612747,Los Angeles Lakers,2019-20,0.732,71
Rim (0–3),2266,1564,0.6902030008826125,0.36221227621483376,2.0706090026478376,1610612747,Los Angeles Lakers,2019-20,0.732,71
Short mid (3–10),699,267,0.38197424892703863,0.11173273657289003,1.145922746781116,1610612747,Los Angeles Lakers,2019-20,0.732,71
Above-break 3,1926,736,0.3821391484942887,0.31368078175895764,1.1464174454828662,1610612748,Miami Heat,2019-20,0.603,73
Corner 3,638,243,0.38087774294670845,0.10390879478827361,1.1426332288401253,1610612748,Miami Heat,2019-20,0.603,73
Long mid (10–22),917,360,0.3925845147219193,0.1493485342019544,0.7851690294438386,1610612748,Miami Heat,2019-20,0.603,73
Rim (0–3),1815,1214,0.668870523415978,0.2956026058631922,2.0066115702479337,1610612748,Miami Heat,2019-20,0.603,73
Short mid (3–10),844,327,0.38744075829383884,0.13745928338762214,1.1623222748815165,1610612748,Miami Heat,2019-20,0.603,73
Above-break 3,2220,770,0.34684684684684686,0.33499320959710277,1.0405405405405406,1610612749,Milwaukee Bucks,2019-20,0.767,73
Corner 3,609,235,0.38587848932676516,0.09189678587596198,1.1576354679802954,1610612749,Milwaukee Bucks,2019-20,0.767,73
Long mid (10–22),884,408,0.46153846153846156,0.13339369247019767,0.9230769230769231,1610612749,Milwaukee Bucks,2019-20,0.767,73
Rim (0–3),2106,1422,0.6752136752136753,0.31779085559076503,2.0256410256410255,1610612749,Milwaukee Bucks,2019-20,0.767,73
Short mid (3–10),808,323,0.3997524752475248,0.12192545646597254,1.1992574257425743,1610612749,Milwaukee Bucks,2019-20,0.767,73
Above-break 3,2070,699,0.33768115942028987,0.3537252221462748,1.0130434782608697,1610612750,Minnesota Timberwolves,2019-20,0.297,64
Corner 3,457,153,0.3347921225382932,0.07809295967190703,1.0043763676148796,1610612750,Minnesota Timberwolves,2019-20,0.297,64
Long mid (10–22),498,186,0.37349397590361444,0.08509911141490088,0.7469879518072289,1610612750,Minnesota Timberwolves,2019-20,0.297,64
Rim (0–3),2038,1268,0.6221786064769381,0.348257006151743,1.8665358194308144,1610612750,Minnesota Timberwolves,2019-20,0.297,64
Short mid (3–10),789,279,0.35361216730038025,0.1348257006151743,1.0608365019011408,1610612750,Minnesota Timberwolves,2019-20,0.297,64
Above-break 3,2105,705,0.334916864608076,0.3248456790123457,1.004750593824228,1610612751,Brooklyn Nets,2019-20,0.486,72
Corner 3,624,234,0.375,0.0962962962962963,1.125,1610612751,Brooklyn Nets,2019-20,0.486,72
Long mid (10–22),636,251,0.3946540880503145,0.09814814814814815,0.789308176100629,1610612751,Brooklyn Nets,2019-20,0.486,72
Rim (0–3),2339,1448,0.619067977768277,0.36095679012345677,1.8572039333048311,1610612751,Brooklyn Nets,2019-20,0.486,72
Short mid (3–10),776,268,0.34536082474226804,0.11975308641975309,1.036082474226804,1610612751,Brooklyn Nets,2019-20,0.486,72
Above-break 3,1450,478,0.3296551724137931,0.24643099932019036,0.9889655172413794,1610612752,New York Knicks,2019-20,0.318,66
Corner 3,410,150,0.36585365853658536,0.06968048946295037,1.0975609756097562,1610612752,New York Knicks,2019-20,0.318,66
Long mid (10–22),1140,441,0.3868421052631579,0.1937457511896669,0.7736842105263158,1610612752,New York Knicks,2019-20,0.318,66
Rim (0–3),2058,1250,0.6073858114674441,0.349762066621346,1.8221574344023321,1610612752,New York Knicks,2019-20,0.318,66
Short mid (3–10),826,316,0.38256658595641646,0.14038069340584636,1.1476997578692494,1610612752,New York Knicks,2019-20,0.318,66
Above-break 3,1964,665,0.33859470468431774,0.30496894409937886,1.0157841140529533,1610612753,Orlando Magic,2019-20,0.452,73
Corner 3,363,141,0.3884297520661157,0.05636645962732919,1.165289256198347,1610612753,Orlando Magic,2019-20,0.452,73
Long mid (10–22),1250,475,0.38,0.19409937888198758,0.76,1610612753,Orlando Magic,2019-20,0.452,73
Rim (0–3),1919,1212,0.631578947368421,0.2979813664596273,1.894736842105263,1610612753,Orlando Magic,2019-20,0.452,73
Short mid (3–10),944,376,0.3983050847457627,0.14658385093167703,1.194915254237288,1610612753,Orlando Magic,2019-20,0.452,73
Above-break 3,1545,549,0.3553398058252427,0.2396835246664598,1.066019417475728,1610612754,Indiana Pacers,2019-20,0.616,73
Corner 3,491,194,0.395112016293279,0.07617126900403351,1.185336048879837,1610612754,Indiana Pacers,2019-20,0.616,73
Long mid (10–22),1389,605,0.435565154787617,0.21548246974868135,0.871130309575234,1610612754,Indiana Pacers,2019-20,0.616,73
Rim (0–3),2160,1352,0.6259259259259259,0.33509152963077876,1.8777777777777778,1610612754,Indiana Pacers,2019-20,0.616,73
Short mid (3–10),861,374,0.4343786295005807,0.13357120695004654,1.3031358885017421,1610612754,Indiana Pacers,2019-20,0.616,73
Above-break 3,1815,653,0.3597796143250689,0.2834166146158651,1.0793388429752067,1610612755,Philadelphia 76ers,2019-20,0.589,73
Corner 3,479,195,0.407098121085595,0.07479700187382886,1.221294363256785,1610612755,Philadelphia 76ers,2019-20,0.589,73
Long mid (10–22),1154,465,0.40294627383015597,0.1801998750780762,0.8058925476603119,1610612755,Philadelphia 76ers,2019-20,0.589,73
Rim (0–3),1962,1277,0.6508664627930683,0.30637101811367895,1.9525993883792048,1610612755,Philadelphia 76ers,2019-20,0.589,73
Short mid (3–10),994,410,0.4124748490945674,0.15521549031855092,1.2374245472837022,1610612755,Philadelphia 76ers,2019-20,0.589,73
Above-break 3,1730,614,0.35491329479768785,0.2696384039900249,1.0647398843930636,1610612756,Phoenix Suns,2019-20,0.466,73
Corner 3,577,216,0.37435008665511266,0.08993142144638404,1.123050259965338,1610612756,Phoenix Suns,2019-20,0.466,73
Long mid (10–22),1129,477,0.4224977856510186,0.17596633416458854,0.8449955713020372,1610612756,Phoenix Suns,2019-20,0.466,73
Rim (0–3),2107,1342,0.6369245372567631,0.32839775561097256,1.9107736117702894,1610612756,Phoenix Suns,2019-20,0.466,73
Short mid (3–10),873,356,0.40778923253150057,0.13606608478802992,1.2233676975945018,1610612756,Phoenix Suns,2019-20,0.466,73
Above-break 3,2017,744,0.36886465047099654,0.29952479952479955,1.1065939514129897,1610612757,Portland Trail Blazers,2019-20,0.473,74
Corner 3,493,207,0.4198782961460446,0.07321057321057321,1.2596348884381339,1610612757,Portland Trail Blazers,2019-20,0.473,74
Long mid (10–22),1318,578,0.4385432473444613,0.19572319572319571,0.8770864946889226,1610612757,Portland Trail Blazers,2019-20,0.473,74
Rim (0–3),2050,1239,0.604390243902439,0.3044253044253044,1.813170731707317,1610612757,Portland Trail Blazers,2019-20,0.473,74
Short mid (3–10),856,353,0.41238317757009346,0.1271161271161271,1.2371495327102804,1610612757,Portland Trail Blazers,2019-20,0.473,74
Above-break 3,1931,689,0.35680994303469704,0.3038074260541221,1.070429829104091,1610612758,Sacramento Kings,2019-20,0.431,72
Corner 3,573,225,0.39267015706806285,0.09015103838892385,1.1780104712041886,1610612758,Sacramento Kings,2019-20,0.431,72
Long mid (10–22),955,399,0.4178010471204188,0.15025173064820643,0.8356020942408376,1610612758,Sacramento Kings,2019-20,0.431,72
Rim (0–3),1910,1227,0.6424083769633507,0.30050346129641287,1.927225130890052,1610612758,Sacramento Kings,2019-20,0.431,72
Short mid (3–10),987,402,0.4072948328267477,0.15528634361233482,1.221884498480243,1610612758,Sacramento Kings,2019-20,0.431,72
Above-break 3,1566,581,0.3710089399744572,0.2471590909090909,1.1130268199233717,1610612759,San Antonio Spurs,2019-20,0.451,71
Corner 3,441,179,0.40589569160997735,0.06960227272727272,1.217687074829932,1610612759,San Antonio Spurs,2019-20,0.451,71
Long mid (10–22),1721,760,0.44160371876815807,0.27162247474747475,0.8832074375363161,1610612759,San Antonio Spurs,2019-20,0.451,71
Rim (0–3),1646,1059,0.6433778857837181,0.25978535353535354,1.9301336573511545,1610612759,San Antonio Spurs,2019-20,0.451,71
Short mid (3–10),962,416,0.43243243243243246,0.1518308080808081,1.2972972972972974,1610612759,San Antonio Spurs,2019-20,0.451,71
Above-break 3,1700,613,0.36058823529411765,0.27714378871861756,1.081764705882353,1610612760,Oklahoma City Thunder,2019-20,0.611,72
Corner 3,449,156,0.34743875278396436,0.07319856537332899,1.042316258351893,1610612760,Oklahoma City Thunder,2019-20,0.611,72
Long mid (10–22),1222,570,0.4664484451718494,0.19921747636126508,0.9328968903436988,1610612760,Oklahoma City Thunder,2019-20,0.611,72
Rim (0–3),1851,1186,0.6407347379794706,0.3017606781871536,1.9222042139384117,1610612760,Oklahoma City Thunder,2019-20,0.611,72
Short mid (3–10),912,353,0.38706140350877194,0.14867949135963482,1.161184210526316,1610612760,Oklahoma City Thunder,2019-20,0.611,72
Above-break 3,2032,759,0.3735236220472441,0.3218245169464682,1.1205708661417324,1610612761,Toronto Raptors,2019-20,0.736,72
Corner 3,614,235,0.38273615635179153,0.09724421919543871,1.1482084690553747,1610612761,Toronto Raptors,2019-20,0.736,72
Long mid (10–22),653,229,0.35068912710566613,0.10342096927462781,0.7013782542113323,1610612761,Toronto Raptors,2019-20,0.736,72
Rim (0–3),2250,1375,0.6111111111111112,0.3563509661070637,1.8333333333333335,1610612761,Toronto Raptors,2019-20,0.736,72
Short mid (3–10),765,298,0.3895424836601307,0.12115932847640165,1.1686274509803922,1610612761,Toronto Raptors,2019-20,0.736,72
Above-break 3,1811,672,0.37106570955273327,0.2964963981663392,1.1131971286581999,1610612762,Utah Jazz,2019-20,0.611,72
Corner 3,704,289,0.41051136363636365,0.11525867714472822,1.2315340909090908,1610612762,Utah Jazz,2019-20,0.611,72
Long mid (10–22),707,303,0.42857142857142855,0.11574983628028815,0.8571428571428571,1610612762,Utah Jazz,2019-20,0.611,72
Rim (0–3),1857,1213,0.6532040926225094,0.30402750491159136,1.9596122778675285,1610612762,Utah Jazz,2019-20,0.611,72
Short mid (3–10),1029,407,0.39552964042759964,0.16846758349705304,1.186588921282799,1610612762,Utah Jazz,2019-20,0.611,72
Above-break 3,1770,604,0.34124293785310733,0.2674119957697537,1.0237288135593219,1610612763,Memphis Grizzlies,2019-20,0.466,73
Corner 3,513,193,0.3762183235867446,0.07750415470614896,1.1286549707602338,1610612763,Memphis Grizzlies,2019-20,0.466,73
Long mid (10–22),925,382,0.412972972972973,0.1397492068288261,0.825945945945946,1610612763,Memphis Grizzlies,2019-20,0.466,73
Rim (0–3),2120,1358,0.6405660377358491,0.3202900740293096,1.9216981132075472,1610612763,Memphis Grizzlies,2019-20,0.466,73
Short mid (3–10),1291,568,0.4399690162664601,0.19504456866596162,1.3199070487993803,1610612763,Memphis Grizzlies,2019-20,0.466,73
Above-break 3,1905,699,0.3669291338582677,0.2919987737584304,1.1007874015748031,1610612764,Washington Wizards,2019-20,0.347,72
Corner 3,420,164,0.3904761904761905,0.06437768240343347,1.1714285714285715,1610612764,Washington Wizards,2019-20,0.347,72
Long mid (10–22),1357,531,0.391304347826087,0.20800122624156958,0.782608695652174,1610612764,Washington Wizards,2019-20,0.347,72
Rim (0–3),2004,1288,0.6427145708582834,0.30717351318209685,1.9281437125748502,1610612764,Washington Wizards,2019-20,0.347,72
Short mid (3–10),838,307,0.36634844868735084,0.12844880441446965,1.0990453460620526,1610612764,Washington Wizards,2019-20,0.347,72
Above-break 3,1503,521,0.3466400532268796,0.2665366199680794,1.0399201596806387,1610612765,Detroit Pistons,2019-20,0.303,66
Corner 3,636,267,0.419811320754717,0.11278595495655258,1.259433962264151,1610612765,Detroit Pistons,2019-20,0.303,66
Long mid (10–22),610,239,0.3918032786885246,0.10817520837027841,0.7836065573770492,1610612765,Detroit Pistons,2019-20,0.303,66
Rim (0–3),1918,1203,0.627215849843587,0.34013122894130166,1.881647549530761,1610612765,Detroit Pistons,2019-20,0.303,66
Short mid (3–10),972,362,0.3724279835390947,0.1723709877637879,1.117283950617284,1610612765,Detroit Pistons,2019-20,0.303,66
Above-break 3,1739,598,0.3438757906843013,0.31215221683719263,1.031627372052904,1610612766,Charlotte Hornets,2019-20,0.354,65
Corner 3,477,186,0.389937106918239,0.08562197092084006,1.1698113207547172,1610612766,Charlotte Hornets,2019-20,0.354,65
Long mid (10–22),519,178,0.34296724470134876,0.09316101238556812,0.6859344894026975,1610612766,Charlotte Hornets,2019-20,0.354,65
Rim (0–3),1962,1162,0.5922528032619776,0.35218093699515346,1.7767584097859328,1610612766,Charlotte Hornets,2019-20,0.354,65
Short mid (3–10),874,300,0.34324942791762014,0.15688386286124573,1.0297482837528604,1610612766,Charlotte Hornets,2019-20,0.354,65
Above-break 3,1859,685,0.36847767616998384,0.2964439483335991,1.1054330285099514,1610612737,Atlanta Hawks,2020-21,0.569,72
Corner 3,533,210,0.39399624765478425,0.08499441875298995,1.1819887429643527,1610612737,Atlanta Hawks,2020-21,0.569,72
Long mid (10–22),971,429,0.44181256436663235,0.15483973847871152,0.8836251287332647,1610612737,Atlanta Hawks,2020-21,0.569,72
Rim (0–3),1850,1164,0.6291891891891892,0.29500877053101576,1.8875675675675676,1610612737,Atlanta Hawks,2020-21,0.569,72
Short mid (3–10),1058,449,0.42438563327032136,0.16871312390368362,1.2731568998109641,1610612737,Atlanta Hawks,2020-21,0.569,72
Above-break 3,2072,771,0.3721042471042471,0.3246122512924957,1.1163127413127414,1610612738,Boston Celtics,2020-21,0.5,72
Corner 3,531,208,0.391713747645951,0.08318972270092433,1.175141242937853,1610612738,Boston Celtics,2020-21,0.5,72
Long mid (10–22),960,393,0.409375,0.15039949866833777,0.81875,1610612738,Boston Celtics,2020-21,0.5,72
Rim (0–3),1739,1157,0.6653248993674525,0.272442425191916,1.9959746981023576,1610612738,Boston Celtics,2020-21,0.5,72
